# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	379685
#@/user_id	hotoo.rmbp
chi guo 	吃過	c=4 d=3.19244e-68 t=379685
chi hao 	吃好	c=3 d=1.02884e-11 t=379685
chi he 	吃喝	c=2 d=4.11036e-100 t=379685
chi hua jie 	池華街	c=1 d=1.58645e-47 t=379685
chi jiu 	持久	c=1 d=1.88177e-27 t=379685
chi jiu hua 	持久化	c=8 d=7.68233e-08 t=379685
chi kui 	吃虧	c=1 d=0 t=379685
chi le 	吃了	c=3 d=2.35611e-53 t=379685
chi li 	吃力	c=1 d=7.32006e-66 t=379685
chi lun 	齒輪	c=1 d=0 t=379685
chi ma 	尺碼	c=10 d=2.13808e-214 t=379685
chi mian 	吃麪	c=1 d=0 t=379685
chi ping 	持平	c=6 d=1.09202e-53 t=379685
chi qing 	癡情	c=1 d=1.05698e-93 t=379685
chi rou 	吃肉	c=1 d=4.6901e-211 t=379685
chi tang 	池塘	c=1 d=0 t=379685
chi tou 	吃透	c=4 d=5.94323e-144 t=379685
chi wan 	吃完	c=6 d=1.21859e-61 t=379685
chi wan fan 	吃晚飯	c=2 d=2.96177e-68 t=379685
chi wen 	赤溫	c=1 d=0 t=379685
chi wu fan 	吃午飯	c=1 d=2.43598e-151 t=379685
chi xi 	翅席	c=1 d=4.36484e-189 t=379685
chi xia 	吃下	c=1 d=0 t=379685
chi xiang 	吃相	c=1 d=2.05196e-309 t=379685
chi xin wang xiang 	癡心妄想	c=1 d=4.37423e-273 t=379685
chi xu 	持續	c=17 d=3.59836e-35 t=379685
chi xu ji cheng 	持續集成	c=2 d=0 t=379685
chi yan 	赤焱	c=1 d=0 t=379685
chi yao 	吃藥	c=5 d=0.00264522 t=379685
chi you 	持有	c=15 d=1.54855e-87 t=379685
chi zheng 	持證	c=1 d=1.19259e-72 t=379685
chi zi 	赤子	c=0 d=5.36173e-22 t=379685
chong 	充	c=37 d=2.74747e-08 t=379685
chong 	寵	c=3 d=0 t=379685
chong 	蟲	c=4 d=1.94344e-23 t=379685
chong 	衝	c=23 d=0.585669 t=379685
chong 	重	c=8 d=8.83097e-10 t=379685
chong bai 	崇拜	c=1 d=1.10631e-159 t=379685
chong ban 	重辦	c=1 d=2.40754e-13 t=379685
chong bang 	衝榜	c=1 d=1 t=38267
chong chi 	充斥	c=1 d=2.94381e-114 t=379685
chong chong 	寵寵	c=1 d=0 t=379685
chong chong 	重重	c=1 d=1 t=49323
chong ci 	衝刺	c=1 d=2.29553e-217 t=379685
chong dao fu zhe 	重蹈覆轍	c=1 d=7.2937e-53 t=379685
chong dian 	充電	c=35 d=0.036334 t=379685
chong dian bao 	充電寶	c=1 d=1 t=75001
chong dian qi 	充電器	c=3 d=2.88659e-89 t=379685
chong dian xian 	充電線	c=5 d=0.00103399 t=379685
chong dian xiang 	充電箱	c=11 d=7.15078e-173 t=379685
chong die 	重疊	c=1 d=7.63201e-57 t=379685
chong ding wei 	重定位	c=2 d=8.50929e-43 t=379685
chong ding xiang 	重定向	c=3 d=1.34666e-119 t=379685
chong ding yi 	重定義	c=1 d=8.87526e-09 t=379685
chong dong 	衝動	c=1 d=2.94471e-147 t=379685
chong er 	蟲兒	c=4 d=1 t=78122
chong er 	重爾	c=3 d=1.98993 t=72893
chong fa 	重發	c=6 d=1.22382e-82 t=379685
chong fen 	充分	c=6 d=3.96483e-64 t=379685
chong fen de 	充分的	c=1 d=6.28247e-150 t=379685
chong feng 	衝鋒	c=0 d=0 t=379685
chong feng yi 	衝鋒衣	c=1 d=0 t=379685
chong fu 	重複	c=116 d=0.702757 t=379685
chong fu xing 	重複性	c=1 d=1.52876e-23 t=379685
chong gou 	重構	c=77 d=0.278855 t=379685
chong gou 	重購	c=2 d=0 t=379685
chong hui 	重繪	c=1 d=1 t=61309
chong ji 	沖劑	c=1 d=8.78039e-59 t=379685
chong ji 	衝擊	c=1 d=1 t=41206
chong jian 	衝減	c=1 d=0 t=379685
chong jian 	重建	c=1 d=0 t=379685
chong kao 	重考	c=1 d=3.73216e-229 t=379685
chong kou 	衝口	c=3 d=4.80113e-105 t=379685
chong kou tang 	衝口塘	c=5 d=1.91281e-42 t=379685
chong lai 	重來	c=1 d=1.69369e-140 t=379685
chong man 	充滿	c=2 d=0 t=379685
chong ming 	重名	c=4 d=1.30224e-48 t=379685
chong ming dao 	崇明島	c=1 d=0 t=379685
chong ming ming 	重命名	c=8 d=4.88178e-06 t=379685
chong pai 	重排	c=1 d=1 t=61413
chong qi 	充氣	c=3 d=9.04046e-167 t=379685
chong qi 	重啓	c=89 d=0.00449405 t=379685
chong qing 	重慶	c=3 d=0 t=379685
chong she 	重設	c=2 d=3.79434e-100 t=379685
chong sheng 	沖繩	c=1 d=3.56619e-47 t=379685
chong sheng 	重生	c=3 d=3.93121e-17 t=379685
chong sheng dao 	沖繩島	c=1 d=1.3173e-95 t=379685
chong shi 	重試	c=32 d=2.30806e-07 t=379685
chong shui 	沖水	c=1 d=1.83238e-66 t=379685
chong tu 	衝突	c=65 d=1.35021 t=379685
chong wen 	崇文	c=1 d=7.84984e-181 t=379685
chong wen lu 	崇文路	c=1 d=5.96248e-182 t=379685
chong wu 	寵物	c=12 d=0.484325 t=379685
chong wu dian 	寵物店	c=3 d=0.0622415 t=379685
chong xi 	沖洗	c=1 d=1 t=62790
chong xian 	重現	c=62 d=2.52719e-06 t=379685
chong xie 	重寫	c=6 d=2.3844e-17 t=379685
chong xin 	重新	c=180 d=0.0660778 t=379685
chong yan 	重演	c=1 d=5.8164e-08 t=379685
chong yang 	重洋	c=0 d=0.1 t=38610
chong yang 	重陽	c=1 d=0 t=379685
chong yang jie 	重陽節	c=1 d=3.2472e-121 t=379685
chong yu 	充裕	c=1 d=2.1548e-208 t=379685
chong zai 	重載	c=1 d=1.85276e-196 t=379685
chong zao 	衝澡	c=1 d=1 t=49904
chong zheng 	重整	c=1 d=1.08979e-41 t=379685
chong zhi 	充值	c=70 d=0.00644189 t=379685
chong zhi 	重置	c=10 d=7.2275e-34 t=379685
chong zhi ka 	充值卡	c=3 d=3.3686e-141 t=379685
chong zhuang 	重裝	c=12 d=1.29332e-26 t=379685
chong zi 	蟲子	c=9 d=1.02884e-11 t=379685
chong zu 	充足	c=1 d=1.79232e-100 t=379685
chong zu 	重組	c=2 d=3.54902e-49 t=379685
chong zuo 	重做	c=1 d=1 t=75279
chou 	丑	c=18 d=0.0175097 t=379685
chou 	愁	c=2 d=0 t=379685
chou 	抽	c=40 d=0.0119043 t=379685
chou 	臭	c=14 d=5.662e-15 t=379685
chou bu chou 	丑不醜	c=1 d=1 t=43287
chou bu zhong 	抽不中	c=1 d=1 t=14965
chou chou 	臭臭	c=1 d=1 t=75130
chou chou yan 	抽抽菸	c=1 d=5.18492e-97 t=379685
chou feng ji 	抽風機	c=1 d=2.52079e-230 t=379685
chou fu dai 	抽福袋	c=1 d=1 t=13047
chou jiang 	抽獎	c=10 d=0.860708 t=379685
chou jin 	抽筋	c=1 d=2.08641e-64 t=379685
chou kong 	抽空	c=46 d=1.23473e-10 t=379685
chou lian 	臭臉	c=1 d=2.2067e-47 t=379685
chou liu mang 	臭流氓	c=1 d=0 t=379685
chou mei 	臭美	c=1 d=1.0618e-29 t=379685
chou mei ku lian 	愁眉苦臉	c=1 d=0 t=379685
chou nu er 	醜奴兒	c=0 d=1.34414e-98 t=379685
chou nu er gong xu 	醜奴兒供需	c=1 d=1.35088e-97 t=379685
chou qian 	抽籤	c=3 d=2.97521 t=379669
chou qu 	抽取	c=9 d=3.14609e-43 t=379685
chou ren 	仇人	c=2 d=7.84578e-176 t=379685
chou shui 	抽水	c=1 d=7.34774e-81 t=379685
chou ti 	抽屜	c=3 d=1.79384e-110 t=379685
chou wei 	臭味	c=1 d=0 t=379685
chou xiang 	抽象	c=9 d=7.19413e-09 t=379685
chou xie 	抽血	c=1 d=2.28937e-156 t=379685
chou yan 	抽菸	c=6 d=4.37997e-24 t=379685
chou yang 	抽樣	c=1 d=2.55557e-156 t=379685
chou you yan ji 	抽油煙機	c=1 d=2.08133e-241 t=379685
chou yu 	臭魚	c=7 d=8.75656e-148 t=379685
chou zhong 	抽中	c=6 d=3.05072e-13 t=379685
chou zhun 	瞅準	c=2 d=2.94173e-212 t=379685
chu 	出	c=192 d=0.470015 t=379685
chu 	初	c=13 d=3.32566e-49 t=379685
chu 	廚	c=0 d=0.1 t=49749
chu 	杵	c=3 d=1.03503e-106 t=379685
chu 	楚	c=4 d=4.15462e-79 t=379685
chu 	處	c=17 d=5.12112e-69 t=379685
chu 	除	c=9 d=1.29103e-64 t=379685
chu ba 	初八	c=7 d=1.89057e-169 t=379685
chu bei 	儲備	c=3 d=4.17487e-48 t=379685
chu bin 	楚斌	c=3 d=1 t=19702
chu bu 	初步	c=67 d=0.156954 t=379685
chu bu lai 	出不來	c=3 d=4.65924e-104 t=379685
chu cang shi 	儲藏室	c=2 d=0 t=379685
chu cao 	鋤草	c=1 d=1 t=75225
chu cao 	除草	c=1 d=0 t=379685
chu cha 	出差	c=4 d=1 t=38120
chu chai 	出差	c=15 d=2.26702e-103 t=379685
chu chang 	出廠	c=3 d=9.6505e-53 t=379685
chu cheng 	出城	c=1 d=4.19737e-23 t=379685
chu cheng 	初成	c=5 d=3.6002e-41 t=379685
chu chu 	出處	c=1 d=0 t=379685
chu chuang 	初創	c=1 d=1 t=85357
chu ci 	除此	c=1 d=1.82454e-45 t=379685
chu cuo 	出錯	c=28 d=1.51643e-16 t=379685
chu da 	觸達	c=3 d=1 t=46248
chu dong 	出動	c=3 d=4.73848e-118 t=379685
chu fa 	出發	c=30 d=1.98573e-10 t=379685
chu fa 	處罰	c=9 d=1.85443e-149 t=379685
chu fa 	觸發	c=42 d=0.217621 t=379685
chu fa qi 	觸發器	c=1 d=3.10083e-49 t=379685
chu fang 	廚房	c=18 d=6.4111e-65 t=379685
chu fei 	除非	c=25 d=1.0057e-08 t=379685
chu feng kou 	出風口	c=2 d=1.10338e-216 t=379685
chu gao 	初稿	c=2 d=3.68156e-98 t=379685
chu gui 	櫥櫃	c=2 d=8.5636e-59 t=379685
chu guo 	出國	c=2 d=5.53171e-102 t=379685
chu guo 	楚國	c=1 d=1 t=92751
chu he 	鋤禾	c=4 d=2.89319 t=55278
chu hu 	出乎	c=1 d=8.27563e-274 t=379685
chu hu yi liao 	出乎意料	c=2 d=1.85977e-211 t=379685
chu hu yi wai 	出乎意外	c=1 d=0 t=379685
chu huai 	楚懷	c=1 d=1 t=97590
chu jia 	出價	c=3 d=3.37549e-165 t=379685
chu jiao 	觸礁	c=1 d=1 t=58319
chu jing 	出鏡	c=0 d=0 t=379685
chu jing lv 	出鏡率	c=1 d=0 t=379685
chu jiu 	初九	c=3 d=0 t=379685
chu ju 	初具	c=1 d=3.76719e-45 t=379685
chu ju 	廚具	c=3 d=1.16315e-72 t=379685
chu ju 	雛菊	c=0 d=2.55451e-64 t=379685
chu kong 	觸控	c=1 d=4.62481e-105 t=379685
chu kou 	出口	c=7 d=1.50836e-12 t=379685
chu ku 	出庫	c=4 d=1.49764e-222 t=379685
chu lai 	出來	c=285 d=0.743203 t=379685
chu le 	出了	c=0 d=0 t=379685
chu le 	除了	c=68 d=2.43897e-05 t=379685
chu le ming 	出了名	c=1 d=0 t=379685
chu li 	處理	c=353 d=1.52374 t=379685
chu li ren 	處理人	c=1 d=0 t=379685
chu li zhong 	處理中	c=1 d=2.85427e-133 t=379685
chu liu 	初六	c=5 d=1.8439e-169 t=379685
chu lu 	出路	c=1 d=2.45259e-84 t=379685
chu lve 	出略	c=1 d=0 t=379685
chu men 	出門	c=30 d=1.73892e-09 t=379685
chu men 	楚門	c=1 d=1.0083e-09 t=379685
chu men shi 	出門時	c=1 d=1.06985e-59 t=379685
chu mo 	出沒	c=1 d=0 t=379685
chu mo ban 	觸摸板	c=2 d=3.33031e-36 t=379685
chu piao 	出票	c=5 d=4.8661e-41 t=379685
chu ping 	初評	c=4 d=1.4911 t=41194
chu ping 	觸屏	c=3 d=1.13802e-86 t=379685
chu qi 	初七	c=2 d=1.87176e-169 t=379685
chu qi bu yi 	出奇不意	c=1 d=1.69173e-97 t=379685
chu qian 	出錢	c=1 d=1.15975e-67 t=379685
chu qiu 	初秋	c=1 d=0 t=379685
chu qu 	出去	c=53 d=0.158525 t=379685
chu ru 	出入	c=2 d=4.87302e-73 t=379685
chu ru jing 	出入境	c=1 d=0 t=379685
chu san 	初三	c=1 d=1 t=74999
chu se 	出色	c=1 d=6.96494e-128 t=379685
chu shen 	出身	c=1 d=0 t=379685
chu sheng 	出生	c=12 d=6.82793e-12 t=379685
chu sheng 	楚聲	c=1 d=8.90096e-43 t=379685
chu sheng di 	出生地	c=1 d=0 t=379685
chu shi 	出事	c=1 d=5.36491e-263 t=379685
chu shi 	初十	c=6 d=0 t=379685
chu shi 	初始	c=8 d=8.1086e-05 t=379685
chu shi 	除溼	c=2 d=0 t=379685
chu shi hua 	初始化	c=57 d=2.75365e-05 t=379685
chu shi hua de 	初始化的	c=1 d=0 t=379685
chu shi ji 	除溼機	c=28 d=0 t=379685
chu shi qi 	除溼器	c=5 d=0 t=379685
chu shi zhi 	初始值	c=1 d=1.13215e-19 t=379685
chu shou 	出售	c=34 d=2.14301e-26 t=379685
chu si 	初四	c=1 d=0 t=379685
chu tan 	初探	c=1 d=1 t=59019
chu tou 	出頭	c=1 d=5.06757e-63 t=379685
chu tou 	鋤頭	c=1 d=4.59768e-124 t=379685
chu wai 	除外	c=4 d=0 t=379685
chu wu 	儲物	c=0 d=0 t=379685
chu wu gui 	儲物櫃	c=2 d=4.17874e-147 t=379685
chu xi 	除夕	c=12 d=3.08664e-142 t=379685
chu xi 	齣戲	c=1 d=1 t=80494
chu xian 	出現	c=160 d=3.61574e-05 t=379685
chu xian 	出險	c=3 d=1.21195e-97 t=379685
chu xin 	初心	c=1 d=1.16582e-301 t=379685
chu xing 	出行	c=5 d=5.81819e-41 t=379685
chu xing 	雛形	c=1 d=3.7484e-45 t=379685
chu xu 	儲蓄	c=2 d=1.69098e-34 t=379685
chu xu ka 	儲蓄卡	c=2 d=1.99005 t=91876
chu yan 	出沿	c=1 d=1.84094e-62 t=379685
chu yi 	初一	c=5 d=0 t=379685
chu yi 	除以	c=3 d=2.0667e-70 t=379685
chu you 	出遊	c=2 d=9.54506e-204 t=379685
chu yu 	出於	c=3 d=4.88333e-186 t=379685
chu yu 	處於	c=13 d=1.65896e-14 t=379685
chu yu la ji 	廚餘垃圾	c=1 d=1 t=49750
chu yuan 	出院	c=14 d=4.07478e-79 t=379685
chu zhan 	出站	c=1 d=1.12688e-24 t=379685
chu zhan kou 	出站口	c=1 d=1.13253e-23 t=379685
chu zhi 	儲值	c=1 d=1.29075e-267 t=379685
chu zhi 	處置	c=1 d=1.86941e-213 t=379685
chu zhong 	初中	c=6 d=1.58149e-69 t=379685
chu zhong 	初衷	c=1 d=2.50294e-264 t=379685
chu zhuang 	初裝	c=1 d=0 t=379685
chu zi 	出自	c=1 d=1 t=691
chu zu 	出租	c=2 d=9.43576e-288 t=379685
chu zu che 	出租車	c=32 d=4.76356e-08 t=379685
chu zu fang 	出租房	c=1 d=1 t=97247
chu zu wu 	出租屋	c=1 d=0 t=379685
chua li 	㔍裏	c=1 d=1 t=75336
chuan 	串	c=8 d=0.030067 t=379685
chuan 	傳	c=48 d=3.99446e-06 t=379685
chuan 	川	c=3 d=6.52394e-35 t=379685
chuan 	穿	c=23 d=0.00348252 t=379685
chuan 	船	c=6 d=6.91183e-38 t=379685
chuan bo 	傳播	c=3 d=7.04746e-237 t=379685
chuan can 	傳參	c=3 d=2.18214e-33 t=379685
chuan cha 	穿插	c=1 d=0 t=379685
chuan cheng 	傳承	c=2 d=0 t=379685
chuan da 	傳達	c=1 d=1.9579e-22 t=379685
chuan dao 	傳道	c=1 d=0 t=379685
chuan deng 	串燈	c=1 d=1 t=75110
chuan di 	傳遞	c=46 d=1.19269e-14 t=379685
chuan dong 	傳動	c=1 d=0 t=379685
chuan gan qi 	傳感器	c=1 d=6.77436e-272 t=379685
chuan gong 	船工	c=3 d=1.09301 t=32740
chuan guo 	穿過	c=1 d=1 t=379304
chuan jiang 	串講	c=1 d=1 t=42507
chuan lian 	串聯	c=1 d=1 t=4668
chuan mei 	傳媒	c=1 d=1 t=16129
chuan qi 	傳奇	c=1 d=2.85534e-108 t=379685
chuan ru 	傳入	c=43 d=2.32998e-10 t=379685
chuan shi 	傳世	c=1 d=0 t=379685
chuan shu 	傳輸	c=49 d=2.99483e-21 t=379685
chuan shuo 	傳說	c=1 d=1.01967e-317 t=379685
chuan song 	傳送	c=1 d=0.000397625 t=379685
chuan tong 	傳統	c=24 d=5.2678e-06 t=379685
chuan tou 	穿透	c=2 d=6.71403e-255 t=379685
chuan wei 	串味	c=1 d=5.78195e-232 t=379685
chuan wei 	川味	c=1 d=3.86193e-190 t=379685
chuan xiao 	傳銷	c=1 d=5.56993e-28 t=379685
chuan xing 	串行	c=6 d=2.78581e-14 t=379685
chuan yi 	穿衣	c=2 d=7.21229e-68 t=379685
chuan yue 	穿越	c=5 d=6.19732e-19 t=379685
chuan zhi 	船隻	c=1 d=1 t=64487
chuan zhuo 	穿着	c=1 d=1 t=95410
chuang 	創	c=2 d=1.66727e-14 t=379685
chuang 	牀	c=13 d=5.38128e-05 t=379685
chuang 	窗	c=1 d=1 t=42123
chuang 	闖	c=5 d=1.31113e-128 t=379685
chuang ban 	創辦	c=1 d=5.44612e-87 t=379685
chuang bo li 	窗玻璃	c=1 d=2.45855e-230 t=379685
chuang dan 	牀單	c=2 d=2.87708e-109 t=379685
chuang dian 	牀墊	c=16 d=0 t=379685
chuang hong deng 	闖紅燈	c=2 d=1.11899e-146 t=379685
chuang hu 	窗戶	c=10 d=1.09001e-14 t=379685
chuang jian 	創建	c=157 d=0.0689893 t=379685
chuang ke tie 	創可貼	c=2 d=2.4315e-101 t=379685
chuang kou 	窗口	c=82 d=1.23112e-05 t=379685
chuang kou qi 	窗口期	c=1 d=1 t=52066
chuang lian 	窗簾	c=3 d=1.83082e-56 t=379685
chuang shang 	牀上	c=7 d=6.12066e-49 t=379685
chuang shi ren 	創始人	c=1 d=5.41895e-87 t=379685
chuang tou gui 	牀頭櫃	c=1 d=6.75609e-64 t=379685
chuang wei 	牀位	c=1 d=0 t=379685
chuang xin 	創新	c=66 d=2.6612e-15 t=379685
chuang ye 	創業	c=4 d=7.78089e-49 t=379685
chuang yi 	創意	c=3 d=1.43285e-143 t=379685
chuang zao 	創造	c=1 d=7.65021e-85 t=379685
chuang zao xing 	創造性	c=1 d=0 t=379685
chuang zuo 	創作	c=1 d=1.43716e-237 t=379685
chui 	吹	c=7 d=7.47349e-16 t=379685
chui 	鎚	c=1 d=3.38074e-07 t=379685
chui chui 	吹吹	c=1 d=0 t=379685
chui feng ji 	吹風機	c=2 d=2.25689e-135 t=379685
chui xu 	吹噓	c=1 d=0 t=379685
chui zhi 	垂直	c=13 d=2.82173e-57 t=379685
chui zi 	錘子	c=4 d=4.20197e-124 t=379685
chun 	春	c=16 d=5.00078e-54 t=379685
chun 	純	c=21 d=1.52056e-48 t=379685
chun 	蠢	c=2 d=1.80425e-178 t=379685
chun 	醇	c=1 d=0 t=379685
chun cui 	純粹	c=7 d=1.24151e-45 t=379685
chun feng 	春風	c=1 d=1 t=47272
chun ji 	春季	c=1 d=0 t=379685
chun jie 	春節	c=14 d=5.39761e-70 t=379685
chun jie qian 	春節前	c=3 d=6.97259e-229 t=379685
chun juan 	春捲	c=1 d=0 t=379685
chun lian 	春聯	c=4 d=0 t=379685
chun man li 	春漫裏	c=1 d=3.42312e-124 t=379685
chun mian 	純棉	c=1 d=2.23512e-168 t=379685
chun nuan hua kai 	春暖花開	c=1 d=3.70218e-193 t=379685
chun qiu 	春秋	c=1 d=1 t=17700
chun se 	純色	c=3 d=2.09402e-48 t=379685
chun shu 	純屬	c=1 d=1 t=541
chun shui 	春水	c=1 d=0 t=379685
chun sun 	春筍	c=1 d=0 t=379685
chun tian 	春天	c=1 d=1 t=29305
chun tian li 	春天裏	c=1 d=4.73997e-159 t=379685
chun wen ben 	純文本	c=2 d=5.07896e-60 t=379685
chun you 	春遊	c=2 d=9.75824e-137 t=379685
chun yun 	春運	c=1 d=3.36744e-137 t=379685
chun zhen 	純真	c=1 d=3.39216e-76 t=379685
chuo 	戳	c=3 d=2.70344e-104 t=379685
ci 	刺	c=2 d=2.73109e-114 t=379685
ci 	慈	c=2 d=4.39106e-230 t=379685
ci 	次	c=106 d=0.183601 t=379685
ci 	此	c=15 d=0.033559 t=379685
ci 	詞	c=16 d=0.0144718 t=379685
ci 	賜	c=1 d=9.3247e-237 t=379685
ci 	辭	c=2 d=0 t=379685
ci an 	此案	c=0 d=0.1 t=19335
ci an fang 	此案放	c=2 d=1 t=94845
ci chu 	此處	c=1 d=1 t=81141
ci ci 	此次	c=1 d=0 t=379685
ci dian 	詞典	c=33 d=1.70336 t=379685
ci er 	刺耳	c=1 d=7.62996e-142 t=379685
ci fa 	此法	c=1 d=1 t=78061
ci fa 	詞法	c=6 d=1.35153e-34 t=379685
ci fang 	次方	c=1 d=0 t=379685
ci gen 	詞根	c=1 d=1 t=98958
ci gu 	茨菰	c=3 d=5.88787e-34 t=379685
ci hou 	伺候	c=2 d=6.76898e-57 t=379685
ci hou zhe 	伺候着	c=1 d=0 t=379685
ci hui 	詞彙	c=2 d=2.00507e-08 t=379685
ci ji 	刺激	c=1 d=1.0248e-141 t=379685
ci ji xing 	刺激性	c=1 d=0 t=379685
ci ke 	刺客	c=1 d=0 t=379685
ci ku 	詞庫	c=4 d=0.112651 t=379685
ci lu 	茨蘆	c=3 d=1.96887e-64 t=379685
ci ne ma 	次呢嗎	c=1 d=1 t=60996
ci pan 	磁盤	c=17 d=1.62689e-49 t=379685
ci pan zheng lie 	磁盤整列	c=1 d=9.22339e-138 t=379685
ci pin 	詞頻	c=2 d=1.25987e-144 t=379685
ci ri 	次日	c=1 d=0.1 t=61091
ci ri chuang ke tie 	次日創可貼	c=1 d=1 t=61092
ci shi 	此事	c=1 d=2.43648e-124 t=379685
ci shi 	此時	c=11 d=2.4944e-38 t=379685
ci shu 	次數	c=20 d=7.08582e-07 t=379685
ci tiao 	詞條	c=2 d=2.17339e-66 t=379685
ci tie 	磁鐵	c=3 d=2.00284 t=42121
ci wai 	此外	c=1 d=4.67318e-51 t=379685
ci wei 	刺蝟	c=2 d=1.92774 t=104813
ci wo 	次臥	c=8 d=5.81801e-70 t=379685
ci wu da mian 	次塢打麵	c=1 d=1.82922e-222 t=379685
ci xi 	慈溪	c=1 d=2.47944e-65 t=379685
ci xing 	詞性	c=1 d=1 t=39117
ci xing 	雌性	c=1 d=9.03423e-12 t=379685
ci xiu 	刺繡	c=2 d=1.47718e-31 t=379685
ci xu 	次序	c=2 d=0 t=379685
ci xu 	詞序	c=1 d=3.92907e-40 t=379685
ci yan 	刺眼	c=1 d=1.8864e-143 t=379685
ci yu 	詞語	c=25 d=0.10502 t=379685
ci yu 	賜予	c=1 d=0 t=379685
ci zhi 	此致	c=1 d=4.16551e-51 t=379685
ci zhi 	辭職	c=1 d=5.11905e-123 t=379685
ci zhong 	此種	c=1 d=0 t=379685
ci zhuan 	瓷磚	c=1 d=1.01952e-139 t=379685
ci zu 	詞組	c=12 d=1.4061e-39 t=379685
cong 	從	c=329 d=0.988277 t=379685
cong 	聰	c=3 d=2.01115 t=14790
cong 	蔥	c=6 d=1.03306e-59 t=379685
cong bao hui 	蔥包燴	c=1 d=0 t=379685
cong bu 	從不	c=1 d=6.55619e-93 t=379685
cong cong 	匆匆	c=1 d=1.94504e-209 t=379685
cong cong mang mang 	匆匆忙忙	c=1 d=5.8194e-161 t=379685
cong er 	從而	c=1 d=6.13929e-261 t=379685
cong hua 	蔥花	c=3 d=3.9894e-46 t=379685
cong lai 	從來	c=23 d=2.75722e-79 t=379685
cong lin 	叢林	c=2 d=1.55861e-309 t=379685
cong ming 	聰明	c=5 d=1.34936e-25 t=379685
cong o na ge 	從哦哪個	c=1 d=1 t=94096
cong qian 	從前	c=1 d=3.13032e-220 t=379685
cong qian wang hou 	從前往後	c=1 d=3.14601e-219 t=379685
cong shi 	從事	c=3 d=2.55568e-48 t=379685
cong shi zhi zhong 	從始至終	c=1 d=1 t=4315
cong tou 	從頭	c=6 d=8.32608e-81 t=379685
cong tou zhi wei 	從頭至尾	c=1 d=3.21435e-119 t=379685
cong wei 	從未	c=3 d=2.20452e-06 t=379685
cong xiao 	從小	c=2 d=6.97631e-59 t=379685
cong yan 	從嚴	c=1 d=3.10994e-201 t=379685
cong ye 	從業	c=1 d=1 t=84754
cong you 	從優	c=1 d=7.96384e-234 t=379685
cong zhong 	從中	c=2 d=4.7998e-42 t=379685
cou 	湊	c=2 d=7.67342e-150 t=379685
cou he 	湊合	c=2 d=0 t=379685
cu 	粗	c=6 d=3.52928e-101 t=379685
cu 	醋	c=2 d=2.02591e-12 t=379685
cu bao 	粗暴	c=1 d=1.0868e-38 t=379685
cu cao 	粗糙	c=1 d=0 t=379685
cu cu 	粗粗	c=1 d=0 t=379685
cu kou 	粗口	c=1 d=5.52865e-205 t=379685
cu lve 	粗略	c=6 d=3.88088e-130 t=379685
cu shi 	促使	c=1 d=4.15891e-238 t=379685
cu si 	猝死	c=1 d=3.80299e-68 t=379685
cu su 	粗俗	c=1 d=0 t=379685
cu xi 	粗細	c=1 d=8.75723e-263 t=379685
cu xiao 	促銷	c=1 d=0 t=379685
cu xin 	粗心	c=1 d=0 t=379685
cuan chu 	竄出	c=1 d=3.16498e-84 t=379685
cuan gai 	篡改	c=9 d=3.06438e-12 t=379685
cui 	催	c=8 d=2.70648e-37 t=379685
cui 	崔	c=1 d=1.82963e-19 t=379685
cui 	翠	c=1 d=1 t=47279
cui 	脆	c=1 d=1.40419e-23 t=379685
cui cui 	催催	c=1 d=1 t=77071
cui hu 	崔護	c=3 d=8.1912e-199 t=379685
cui hua 	催化	c=1 d=4.61493e-168 t=379685
cui jiao 	催繳	c=2 d=1.84027e-275 t=379685
cui jiao dan 	催繳單	c=1 d=0 t=379685
cui ming gui 	催命鬼	c=1 d=1.89933e-47 t=379685
cui shu 	催熟	c=1 d=5.32454e-233 t=379685
cui yuan 	翠苑	c=6 d=0 t=379685
cun 	存	c=37 d=7.58711e-08 t=379685
cun 	寸	c=12 d=0.000108366 t=379685
cun 	村	c=43 d=3.55771e-19 t=379685
cun chu 	存儲	c=99 d=1.96622e-06 t=379685
cun cui 	村催	c=1 d=2.83433e-80 t=379685
cun dang 	存檔	c=3 d=5.591e-43 t=379685
cun fang 	存放	c=3 d=7.53094e-106 t=379685
cun huo 	存活	c=3 d=0 t=379685
cun jin bao 	存金寶	c=18 d=1.77237e-86 t=379685
cun kou 	村口	c=1 d=0 t=379685
cun kuan 	存款	c=13 d=1.3383e-134 t=379685
cun li 	村裏	c=3 d=1.62154e-69 t=379685
cun liang 	存量	c=1 d=1 t=67655
cun min 	村民	c=25 d=5.73315e-103 t=379685
cun min ka 	村民卡	c=15 d=5.85176e-138 t=379685
cun min shi tang 	村民食堂	c=17 d=7.44459e-88 t=379685
cun ming 	存名	c=1 d=1 t=34340
cun qian 	存錢	c=1 d=2.46917e-75 t=379685
cun qu 	存取	c=1 d=0 t=379685
cun ru 	存入	c=3 d=1.5988e-50 t=379685
cun shang 	村上	c=1 d=0 t=379685
cun yi 	存疑	c=1 d=0 t=379685
cun zai 	存在	c=90 d=0.067765 t=379685
cun zai de 	存在的	c=1 d=0 t=379685
cun zhe 	存着	c=1 d=2.70354e-83 t=379685
cun zi 	村子	c=2 d=0 t=379685
